"BoxID","Manufacturer","FilmName","WidthIn","InitialFeet","FeetAvailable","LotRun","Status","OrderDate","ReceivedDate","InitialWeightLbs","LastRollWeightLbs","LastWeighedDate","FilmKey","CoreType","CoreWeightLbs","LfWeightLbsPerFt","PurchaseCost","Notes","HasEverBeenCheckedOut","LastCheckoutJob","LastCheckoutDate","ZeroedDate","ZeroedReason","ZeroedBy"
"IL-3745","Solyx","Solyx Fine Crystal Frost SX-1309","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLYX|SOLYX FINE CRYSTAL FROST SX-1309","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=451; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=3745 - Solyx Fine Crystal Frost SX-1309","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3892","Solyx","Solyx White Stripe Vertical SXHP2411","48","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLYX|SOLYX WHITE STRIPE VERTICAL SXHP2411","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=452; DateMethod=back_fill_from_next; ManufacturerSource=keyword_solyx; RawDescription=3892 - Solyx White Stripe Vertical SXHP2411 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3937","Solyx","Solyx Chicago SX9100","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLYX|SOLYX CHICAGO SX9100","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=453; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=3937 - Solyx Chicago SX9100 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3958","Solyx","Solyx Clear Frost SX1301","48","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLYX|SOLYX CLEAR FROST SX1301","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=454; DateMethod=back_fill_from_next; ManufacturerSource=keyword_solyx; RawDescription=3958 - Solyx Clear Frost SX1301 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"M376","Solyx","Solyx SXWF_WMAX","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLYX|SOLYX SXWF_WMAX","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=455; DateMethod=back_fill_from_next; ManufacturerSource=keyword_solyx; RawDescription=M376 - Solyx SXWF_WMAX  60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"M378","Solyx","Solyx SXWF_WM White Matt","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLYX|SOLYX SXWF_WM WHITE MATT","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=456; DateMethod=back_fill_from_next; ManufacturerSource=keyword_solyx; RawDescription=M378 - Solyx SXWF_WM  White Matt   60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3968","Solyx","Solyx Frosted Stripes SXC3510","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLYX|SOLYX FROSTED STRIPES SXC3510","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=457; DateMethod=back_fill_from_next; ManufacturerSource=keyword_solyx; RawDescription=3968 - Solyx Frosted Stripes SXC3510 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3113","3M Solar","PR 70","36","0","0","","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|PR 70","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=458; DateMethod=back_fill_from_next; ManufacturerSource=default_vinyl; RawDescription=3113 - PR 70 36""; ManufacturerReview=auto_high_confidence; ManufacturerBefore=Vinyl; ManufacturerAfter=3M Solar","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-8149","3M Solar","PR 40","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|PR 40","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=460; DateMethod=back_fill_from_next; ManufacturerSource=default_vinyl; RawDescription=8149 - PR  40 60""; ManufacturerReview=auto_high_confidence; ManufacturerBefore=Vinyl; ManufacturerAfter=3M Solar","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-9126","3M Solar","NV 35","72","0","0","","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|NV 35","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=461; DateMethod=back_fill_from_next; ManufacturerSource=default_vinyl; RawDescription=9126 -NV 35 72""; ManufacturerManualReview=move; ManufacturerBefore=Vinyl; ManufacturerAfter=3M Solar; DecisionAtUtc=2026-03-14T22:40:25Z","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3746","3M Solar","3M PR 70","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PR 70","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=462; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=3746 - 3M PR 70 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3814","3M Solar","3M PR 40","48","0","0","","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PR 40","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=464; DateMethod=back_fill_from_next; ManufacturerSource=keyword_3m_solar; RawDescription=3814 - 3M PR 40 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3816","Security","3M S70 7MIL Ext","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M S70 7MIL EXT","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=465; DateMethod=back_fill_from_next; ManufacturerSource=keyword_security; RawDescription=3816 - 3M S70 7MIL Ext 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3821","3M Solar","3M NV 15","72","0","0","","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M NV 15","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=466; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=3821 - 3M NV 15 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-2895","Fasara","SAN MARINO SH2MAMM","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","FASARA|SAN MARINO SH2MAMM","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=468; DateMethod=back_fill_from_next; ManufacturerSource=keyword_fasara; RawDescription=2895- SAN MARINO SH2MAMM  60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3468","Fasara","SAN MARINO SH2MAMM","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","FASARA|SAN MARINO SH2MAMM","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=470; DateMethod=back_fill_from_next; ManufacturerSource=keyword_fasara; RawDescription=3468- SAN MARINO SH2MAMM  60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3596","Fasara","MILANO SH2MAML","50","0","0","","ZEROED","2026-01-14","2026-01-14","","","","FASARA|MILANO SH2MAML","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=471; DateMethod=back_fill_from_next; ManufacturerSource=keyword_fasara; RawDescription=3596 - MILANO SH2MAML 50""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3646","Fasara","3M Oslo SH-2EMOS","50","0","0","","ZEROED","2026-01-14","2026-01-14","","","","FASARA|3M OSLO SH-2EMOS","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=472; DateMethod=back_fill_from_next; ManufacturerSource=keyword_fasara; RawDescription=3646 - 3M Oslo SH-2EMOS 50""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3111","Fasara","3M Dusted Crystal","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","FASARA|3M DUSTED CRYSTAL","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=473; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film; RawDescription=3111 - 3M Dusted Crystal 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3756","Fasara","3M San Marino Milky Milky SH2MAMM","50","0","0","","ZEROED","2026-01-14","2026-01-14","","","","FASARA|3M SAN MARINO MILKY MILKY SH2MAMM","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=474; DateMethod=back_fill_from_next; ManufacturerSource=keyword_fasara; RawDescription=3756 - 3M San Marino Milky Milky SH2MAMM 50""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3852","Fasara","3M Fabric-Sensai Linen Champagne Gold SH2CSSEC","50","0","0","","ZEROED","2026-01-14","2026-01-14","","","","FASARA|3M FABRIC-SENSAI LINEN CHAMPAGNE GOLD SH2CSSEC","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=476; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=3852 - 3M Fabric-Sensai Linen Champagne Gold SH2CSSEC 50""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3894","Fasara","3M Gradient Sabrina SH2FGSB","50","0","0","","ZEROED","2026-01-14","2026-01-14","","","","FASARA|3M GRADIENT SABRINA SH2FGSB","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=478; DateMethod=back_fill_from_next; ManufacturerSource=keyword_fasara; RawDescription=3894 - 3M Gradient Sabrina SH2FGSB 50""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-2962","Solar Guard","SG Slate 40 72"" (Box 1 of 2)","72","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG SLATE 40 72"" (BOX 1 OF 2)","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=481; DateMethod=back_fill_from_next; ManufacturerSource=keyword_solar_guard; RawDescription=2962 - SG Slate 40 72"" (Box 1 of 2)","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3660","Solar Guard","SG Panorama Slate 10","72","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG PANORAMA SLATE 10","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=482; DateMethod=back_fill_from_next; ManufacturerSource=keyword_solar_guard; RawDescription=3660 - SG Panorama Slate 10 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3783","Solar Guard","SG Slate 30 (Panorama)","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG SLATE 30 (PANORAMA)","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=484; DateMethod=back_fill_from_next; ManufacturerSource=keyword_solar_guard; RawDescription=3783 - SG Slate 30 (Panorama) 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3801","Solar Guard","SG TrueVue 15","48","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG TRUEVUE 15","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=485; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=3801 - SG TrueVue 15 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3806","Solar Guard","SG TrueVue 05","48","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG TRUEVUE 05","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=487; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=3806 - SG TrueVue 05 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3992","Solar Guard","TrueVue 05","48","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|TRUEVUE 05","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=488; DateMethod=back_fill_from_next; ManufacturerSource=keyword_solar_guard; RawDescription=3992 - TrueVue 05 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3993","Solar Guard","TrueVue 05","48","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|TRUEVUE 05","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=489; DateMethod=back_fill_from_next; ManufacturerSource=keyword_solar_guard; RawDescription=3993 - TrueVue 05 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3994","Solar Guard","TrueVue 05","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|TRUEVUE 05","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=490; DateMethod=back_fill_from_next; ManufacturerSource=keyword_solar_guard; RawDescription=3994 - TrueVue 05 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3995","Solar Guard","TrueVue 05","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|TRUEVUE 05","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=491; DateMethod=back_fill_from_next; ManufacturerSource=keyword_solar_guard; RawDescription=3995 - TrueVue 05 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-2578","Vinyl","651 High Gloss series","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","VINYL|651 HIGH GLOSS SERIES","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=496; DateMethod=back_fill_from_next; ManufacturerSource=keyword_vinyl; RawDescription=2578- 651 High Gloss series","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3417","3M Solar","3M BLACK BLOCK OUT GLOSSY","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M BLACK BLOCK OUT GLOSSY","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=497; DateMethod=back_fill_from_next; ManufacturerSource=keyword_3m_default; RawDescription=3417- 3M BLACK BLOCK OUT GLOSSY 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-4031","3M Solar","3M PR 70","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PR 70","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=499; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=4031 - 3M PR 70 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3792","Llumar","Llumar Frost NRM PS2","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","LLUMAR|LLUMAR FROST NRM PS2","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=501; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=3792 - Llumar Frost NRM PS2 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-4041","Llumar","Llumar Frost NPM PS2","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","LLUMAR|LLUMAR FROST NPM PS2","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=504; DateMethod=back_fill_from_next; ManufacturerSource=keyword_llumar; RawDescription=4041 - Llumar Frost NPM PS2 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-4051","Llumar","LLumar Frost PS2","48","0","0","","ZEROED","2026-01-14","2026-01-14","","","","LLUMAR|LLUMAR FROST PS2","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=505; DateMethod=back_fill_from_next; ManufacturerSource=keyword_llumar; RawDescription=4051- LLumar Frost PS2 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3957","Llumar","Llumar Frost NRM PS2","48","0","0","","ZEROED","2026-01-14","2026-01-14","","","","LLUMAR|LLUMAR FROST NRM PS2","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=506; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=3957 - Llumar Frost NRM PS2 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-4053","Llumar","LLumar Frost PS2","48","0","0","","ZEROED","2026-01-14","2026-01-14","","","","LLUMAR|LLUMAR FROST PS2","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=507; DateMethod=back_fill_from_next; ManufacturerSource=keyword_llumar; RawDescription=4053 - LLumar Frost PS2 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-4054","Llumar","LLumar Frost PS2","48","0","0","","ZEROED","2026-01-14","2026-01-14","","","","LLUMAR|LLUMAR FROST PS2","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=508; DateMethod=back_fill_from_next; ManufacturerSource=keyword_llumar; RawDescription=4054-  LLumar Frost PS2 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-4052","Llumar","LLumar Frost PS2","48","0","0","","ZEROED","2026-01-14","2026-01-14","","","","LLUMAR|LLUMAR FROST PS2","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=509; DateMethod=back_fill_from_next; ManufacturerSource=keyword_llumar; RawDescription=4052-  LLumar Frost PS2 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3854","Llumar","Llumar Frost NRM PS2","72","0","0","","ZEROED","2026-01-14","2026-01-14","","","","LLUMAR|LLUMAR FROST NRM PS2","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=510; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film; RawDescription=3854 - Llumar Frost NRM PS2 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-2713","Avery Dennison","HT LITE 70","48","0","0","","ZEROED","2026-01-14","2026-01-14","","","","AVERY DENNISON|HT LITE 70","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=511; DateMethod=back_fill_from_next; ManufacturerSource=keyword_avery; RawDescription=2713- HT LITE 70  48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3838","Solar Guard","SG TrueVue 05","48","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG TRUEVUE 05","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=512; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=3838 - SG TrueVue 05 48""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3804","Solar Guard","SG TrueVue 05","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","SOLAR GUARD|SG TRUEVUE 05","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=513; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=3804 - SG TrueVue 05 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-3911","Fasara","3M Fasara Milky Crystal SHMLRX 50","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","FASARA|3M FASARA MILKY CRYSTAL SHMLRX 50","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=514; DateMethod=back_fill_from_next; ManufacturerSource=keyword_fasara; RawDescription=3911 - 3M Fasara Milky Crystal SHMLRX 50","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-4076","3M Solar","3M PR 20 EXT.","60","0","0","","ZEROED","2026-01-14","2026-01-14","","","","3M SOLAR|3M PR 20 EXT.","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=515; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film; RawDescription=4076 - 3M PR 20 EXT. 60""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"M286","Security","Security 3M ULTRA S800","72","0","0","B131323955","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|SECURITY 3M ULTRA S800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=516; DateMethod=back_fill_from_next; ManufacturerSource=keyword_security; RawDescription=M286 - Security 3M ULTRA S800 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
"IL-4028","Security","3M Ultra S800","72","0","0","C235324385","ZEROED","2026-01-14","2026-01-14","","","","SECURITY|3M ULTRA S800","","","","","SourceSheet=Zeroed Out Inventory; SourceRow=517; DateMethod=back_fill_from_next; ManufacturerSource=lookup_film_width; RawDescription=4028 - 3M Ultra S800 72""","false","","","2026-01-14","Imported from Zeroed Out Inventory tab","migration"
